%time,field.header.seq,field.header.stamp,field.header.frame_id,field.angle_min,field.angle_max,field.angle_increment,field.time_increment,field.scan_time,field.range_min,field.range_max,field.ranges0,field.ranges1,field.ranges2,field.ranges3,field.ranges4,field.ranges5,field.ranges6,field.ranges7,field.ranges8,field.ranges9,field.ranges10,field.ranges11,field.ranges12,field.ranges13,field.ranges14,field.ranges15,field.ranges16,field.ranges17,field.ranges18,field.ranges19,field.ranges20,field.ranges21,field.ranges22,field.ranges23,field.ranges24,field.ranges25,field.ranges26,field.ranges27,field.ranges28,field.ranges29,field.ranges30,field.ranges31,field.ranges32,field.ranges33,field.ranges34,field.ranges35,field.ranges36,field.ranges37,field.ranges38,field.ranges39,field.ranges40,field.ranges41,field.ranges42,field.ranges43,field.ranges44,field.ranges45,field.ranges46,field.ranges47,field.ranges48,field.ranges49,field.ranges50,field.ranges51,field.ranges52,field.ranges53,field.ranges54,field.ranges55,field.ranges56,field.ranges57,field.ranges58,field.ranges59,field.ranges60,field.ranges61,field.ranges62,field.ranges63,field.ranges64,field.ranges65,field.ranges66,field.ranges67,field.ranges68,field.ranges69,field.ranges70,field.ranges71,field.ranges72,field.ranges73,field.ranges74,field.ranges75,field.ranges76,field.ranges77,field.ranges78,field.ranges79,field.ranges80,field.ranges81,field.ranges82,field.ranges83,field.ranges84,field.ranges85,field.ranges86,field.ranges87,field.ranges88,field.ranges89,field.ranges90,field.ranges91,field.ranges92,field.ranges93,field.ranges94,field.ranges95,field.ranges96,field.ranges97,field.ranges98,field.ranges99,field.ranges100,field.ranges101,field.ranges102,field.ranges103,field.ranges104,field.ranges105,field.ranges106,field.ranges107,field.ranges108,field.ranges109,field.ranges110,field.ranges111,field.ranges112,field.ranges113,field.ranges114,field.ranges115,field.ranges116,field.ranges117,field.ranges118,field.ranges119,field.ranges120,field.ranges121,field.ranges122,field.ranges123,field.ranges124,field.ranges125,field.ranges126,field.ranges127,field.ranges128,field.ranges129,field.ranges130,field.ranges131,field.ranges132,field.ranges133,field.ranges134,field.ranges135,field.ranges136,field.ranges137,field.ranges138,field.ranges139,field.ranges140,field.ranges141,field.ranges142,field.ranges143,field.ranges144,field.ranges145,field.ranges146,field.ranges147,field.ranges148,field.ranges149,field.ranges150,field.ranges151,field.ranges152,field.ranges153,field.ranges154,field.ranges155,field.ranges156,field.ranges157,field.ranges158,field.ranges159,field.ranges160,field.ranges161,field.ranges162,field.ranges163,field.ranges164,field.ranges165,field.ranges166,field.ranges167,field.ranges168,field.ranges169,field.ranges170,field.ranges171,field.ranges172,field.ranges173,field.ranges174,field.ranges175,field.ranges176,field.ranges177,field.ranges178,field.ranges179,field.ranges180,field.ranges181,field.ranges182,field.ranges183,field.ranges184,field.ranges185,field.ranges186,field.ranges187,field.ranges188,field.ranges189,field.ranges190,field.ranges191,field.ranges192,field.ranges193,field.ranges194,field.ranges195,field.ranges196,field.ranges197,field.ranges198,field.ranges199,field.ranges200,field.ranges201,field.ranges202,field.ranges203,field.ranges204,field.ranges205,field.ranges206,field.ranges207,field.ranges208,field.ranges209,field.ranges210,field.ranges211,field.ranges212,field.ranges213,field.ranges214,field.ranges215,field.ranges216,field.ranges217,field.ranges218,field.ranges219,field.ranges220,field.ranges221,field.ranges222,field.ranges223,field.ranges224,field.ranges225,field.ranges226,field.ranges227,field.ranges228,field.ranges229,field.ranges230,field.ranges231,field.ranges232,field.ranges233,field.ranges234,field.ranges235,field.ranges236,field.ranges237,field.ranges238,field.ranges239,field.ranges240,field.ranges241,field.ranges242,field.ranges243,field.ranges244,field.ranges245,field.ranges246,field.ranges247,field.ranges248,field.ranges249,field.ranges250,field.ranges251,field.ranges252,field.ranges253,field.ranges254,field.ranges255,field.ranges256,field.ranges257,field.ranges258,field.ranges259,field.ranges260,field.ranges261,field.ranges262,field.ranges263,field.ranges264,field.ranges265,field.ranges266,field.ranges267,field.ranges268,field.ranges269,field.ranges270,field.ranges271,field.ranges272,field.ranges273,field.ranges274,field.ranges275,field.ranges276,field.ranges277,field.ranges278,field.ranges279,field.ranges280,field.ranges281,field.ranges282,field.ranges283,field.ranges284,field.ranges285,field.ranges286,field.ranges287,field.ranges288,field.ranges289,field.ranges290,field.ranges291,field.ranges292,field.ranges293,field.ranges294,field.ranges295,field.ranges296,field.ranges297,field.ranges298,field.ranges299,field.ranges300,field.ranges301,field.ranges302,field.ranges303,field.ranges304,field.ranges305,field.ranges306,field.ranges307,field.ranges308,field.ranges309,field.ranges310,field.ranges311,field.ranges312,field.ranges313,field.ranges314,field.ranges315,field.ranges316,field.ranges317,field.ranges318,field.ranges319,field.ranges320,field.ranges321,field.ranges322,field.ranges323,field.ranges324,field.ranges325,field.ranges326,field.ranges327,field.ranges328,field.ranges329,field.ranges330,field.ranges331,field.ranges332,field.ranges333,field.ranges334,field.ranges335,field.ranges336,field.ranges337,field.ranges338,field.ranges339,field.ranges340,field.ranges341,field.ranges342,field.ranges343,field.ranges344,field.ranges345,field.ranges346,field.ranges347,field.ranges348,field.ranges349,field.ranges350,field.ranges351,field.ranges352,field.ranges353,field.ranges354,field.ranges355,field.ranges356,field.ranges357,field.ranges358,field.ranges359,field.intensities0,field.intensities1,field.intensities2,field.intensities3,field.intensities4,field.intensities5,field.intensities6,field.intensities7,field.intensities8,field.intensities9,field.intensities10,field.intensities11,field.intensities12,field.intensities13,field.intensities14,field.intensities15,field.intensities16,field.intensities17,field.intensities18,field.intensities19,field.intensities20,field.intensities21,field.intensities22,field.intensities23,field.intensities24,field.intensities25,field.intensities26,field.intensities27,field.intensities28,field.intensities29,field.intensities30,field.intensities31,field.intensities32,field.intensities33,field.intensities34,field.intensities35,field.intensities36,field.intensities37,field.intensities38,field.intensities39,field.intensities40,field.intensities41,field.intensities42,field.intensities43,field.intensities44,field.intensities45,field.intensities46,field.intensities47,field.intensities48,field.intensities49,field.intensities50,field.intensities51,field.intensities52,field.intensities53,field.intensities54,field.intensities55,field.intensities56,field.intensities57,field.intensities58,field.intensities59,field.intensities60,field.intensities61,field.intensities62,field.intensities63,field.intensities64,field.intensities65,field.intensities66,field.intensities67,field.intensities68,field.intensities69,field.intensities70,field.intensities71,field.intensities72,field.intensities73,field.intensities74,field.intensities75,field.intensities76,field.intensities77,field.intensities78,field.intensities79,field.intensities80,field.intensities81,field.intensities82,field.intensities83,field.intensities84,field.intensities85,field.intensities86,field.intensities87,field.intensities88,field.intensities89,field.intensities90,field.intensities91,field.intensities92,field.intensities93,field.intensities94,field.intensities95,field.intensities96,field.intensities97,field.intensities98,field.intensities99,field.intensities100,field.intensities101,field.intensities102,field.intensities103,field.intensities104,field.intensities105,field.intensities106,field.intensities107,field.intensities108,field.intensities109,field.intensities110,field.intensities111,field.intensities112,field.intensities113,field.intensities114,field.intensities115,field.intensities116,field.intensities117,field.intensities118,field.intensities119,field.intensities120,field.intensities121,field.intensities122,field.intensities123,field.intensities124,field.intensities125,field.intensities126,field.intensities127,field.intensities128,field.intensities129,field.intensities130,field.intensities131,field.intensities132,field.intensities133,field.intensities134,field.intensities135,field.intensities136,field.intensities137,field.intensities138,field.intensities139,field.intensities140,field.intensities141,field.intensities142,field.intensities143,field.intensities144,field.intensities145,field.intensities146,field.intensities147,field.intensities148,field.intensities149,field.intensities150,field.intensities151,field.intensities152,field.intensities153,field.intensities154,field.intensities155,field.intensities156,field.intensities157,field.intensities158,field.intensities159,field.intensities160,field.intensities161,field.intensities162,field.intensities163,field.intensities164,field.intensities165,field.intensities166,field.intensities167,field.intensities168,field.intensities169,field.intensities170,field.intensities171,field.intensities172,field.intensities173,field.intensities174,field.intensities175,field.intensities176,field.intensities177,field.intensities178,field.intensities179,field.intensities180,field.intensities181,field.intensities182,field.intensities183,field.intensities184,field.intensities185,field.intensities186,field.intensities187,field.intensities188,field.intensities189,field.intensities190,field.intensities191,field.intensities192,field.intensities193,field.intensities194,field.intensities195,field.intensities196,field.intensities197,field.intensities198,field.intensities199,field.intensities200,field.intensities201,field.intensities202,field.intensities203,field.intensities204,field.intensities205,field.intensities206,field.intensities207,field.intensities208,field.intensities209,field.intensities210,field.intensities211,field.intensities212,field.intensities213,field.intensities214,field.intensities215,field.intensities216,field.intensities217,field.intensities218,field.intensities219,field.intensities220,field.intensities221,field.intensities222,field.intensities223,field.intensities224,field.intensities225,field.intensities226,field.intensities227,field.intensities228,field.intensities229,field.intensities230,field.intensities231,field.intensities232,field.intensities233,field.intensities234,field.intensities235,field.intensities236,field.intensities237,field.intensities238,field.intensities239,field.intensities240,field.intensities241,field.intensities242,field.intensities243,field.intensities244,field.intensities245,field.intensities246,field.intensities247,field.intensities248,field.intensities249,field.intensities250,field.intensities251,field.intensities252,field.intensities253,field.intensities254,field.intensities255,field.intensities256,field.intensities257,field.intensities258,field.intensities259,field.intensities260,field.intensities261,field.intensities262,field.intensities263,field.intensities264,field.intensities265,field.intensities266,field.intensities267,field.intensities268,field.intensities269,field.intensities270,field.intensities271,field.intensities272,field.intensities273,field.intensities274,field.intensities275,field.intensities276,field.intensities277,field.intensities278,field.intensities279,field.intensities280,field.intensities281,field.intensities282,field.intensities283,field.intensities284,field.intensities285,field.intensities286,field.intensities287,field.intensities288,field.intensities289,field.intensities290,field.intensities291,field.intensities292,field.intensities293,field.intensities294,field.intensities295,field.intensities296,field.intensities297,field.intensities298,field.intensities299,field.intensities300,field.intensities301,field.intensities302,field.intensities303,field.intensities304,field.intensities305,field.intensities306,field.intensities307,field.intensities308,field.intensities309,field.intensities310,field.intensities311,field.intensities312,field.intensities313,field.intensities314,field.intensities315,field.intensities316,field.intensities317,field.intensities318,field.intensities319,field.intensities320,field.intensities321,field.intensities322,field.intensities323,field.intensities324,field.intensities325,field.intensities326,field.intensities327,field.intensities328,field.intensities329,field.intensities330,field.intensities331,field.intensities332,field.intensities333,field.intensities334,field.intensities335,field.intensities336,field.intensities337,field.intensities338,field.intensities339,field.intensities340,field.intensities341,field.intensities342,field.intensities343,field.intensities344,field.intensities345,field.intensities346,field.intensities347,field.intensities348,field.intensities349,field.intensities350,field.intensities351,field.intensities352,field.intensities353,field.intensities354,field.intensities355,field.intensities356,field.intensities357,field.intensities358,field.intensities359
3524375000000,58,3524375000000,base_scan,0.0,6.28318977355957,0.017501922324299812,0.0,0.0,0.11999999731779099,3.5,1.8827025890350342,1.8787673711776733,1.8940171003341675,1.870291829109192,1.8892614841461182,1.8952412605285645,1.8847723007202148,1.899690866470337,1.9181140661239624,1.91696035861969,1.9271414279937744,1.9178720712661743,1.9421466588974,1.9663481712341309,1.9709680080413818,1.9719767570495605,1.979882001876831,1.998382806777954,2.0157124996185303,2.0075528621673584,2.0344762802124023,2.045128583908081,2.0737199783325195,2.0822768211364746,2.07810115814209,2.0977790355682373,2.1441731452941895,2.1469879150390625,2.1716225147247314,2.1968600749969482,2.2254040241241455,2.2652175426483154,0.8374273180961609,0.7839663624763489,0.7628381848335266,0.7587173581123352,0.7077218294143677,0.7332993745803833,0.7481809258460999,0.7085303664207458,0.7063792943954468,0.7104311585426331,0.7331650853157043,0.7203828692436218,0.7245710492134094,0.7487912774085999,0.7387732863426208,0.7365726232528687,0.7612047791481018,0.7584178447723389,0.7836374640464783,0.8254938125610352,2.2761542797088623,2.224212408065796,2.215353488922119,2.1898300647735596,2.1801605224609375,2.158092975616455,2.1258480548858643,2.106731414794922,2.075883388519287,2.060886859893799,2.0414326190948486,2.0378010272979736,2.0184733867645264,2.0052330493927,2.0003416538238525,1.9774829149246216,1.9528224468231201,1.95377779006958,1.9420024156570435,1.9335325956344604,1.9283061027526855,1.8971915245056152,1.8967370986938477,1.8826979398727417,1.8975515365600586,1.8700522184371948,1.8731050491333008,1.8690550327301025,1.8667243719100952,1.8738118410110474,1.8560723066329956,1.849172830581665,1.8412621021270752,1.8554071187973022,1.8512943983078003,1.8681559562683105,1.8461477756500244,1.862125277519226,1.845324993133545,1.863357663154602,1.8540624380111694,1.8709466457366943,1.8427973985671997,1.8639788627624512,1.8500611782073975,1.8736886978149414,1.8707530498504639,1.8865958452224731,1.9060410261154175,1.8981112241744995,1.9049075841903687,1.9064255952835083,1.9310526847839355,1.9393479824066162,1.9493974447250366,1.9506278038024902,1.9617410898208618,1.9861440658569336,1.9936137199401855,2.010831356048584,2.0317282676696777,2.0530803203582764,2.0738308429718018,2.0950708389282227,2.1148881912231445,2.1053435802459717,2.142738103866577,2.1762006282806396,2.1869797706604004,0.781977653503418,0.7312703728675842,0.7260439991950989,0.7251100540161133,0.6834555268287659,0.7135375142097473,0.6849879026412964,0.6826028227806091,0.680634081363678,0.6854186058044434,0.661249041557312,0.6869955062866211,0.6804322600364685,0.6994057893753052,0.6847482323646545,0.6966854929924011,0.7024891972541809,0.7179988622665405,0.7163057923316956,0.7281570434570312,0.7553455829620361,2.22800874710083,2.214829444885254,2.192607879638672,2.164425849914551,2.1319797039031982,2.0983381271362305,2.0892727375030518,2.095536947250366,2.0374584197998047,2.028911828994751,2.021815299987793,2.0112061500549316,1.9934184551239014,1.9727927446365356,1.93593168258667,1.9229011535644531,1.9269435405731201,1.9287357330322266,1.9187357425689697,1.9040956497192383,1.9040509462356567,1.874685525894165,1.8825080394744873,1.858715534210205,1.8543341159820557,1.8671472072601318,1.8570364713668823,1.8304015398025513,1.8490557670593262,1.8608366250991821,1.8235101699829102,1.8109177350997925,1.8183664083480835,1.8260202407836914,1.8134583234786987,1.8094146251678467,1.8147276639938354,1.798663854598999,1.815531611442566,1.810424566268921,1.828880786895752,1.809469223022461,1.8303205966949463,1.8480210304260254,1.8423658609390259,1.8264826536178589,1.838103175163269,1.8596041202545166,1.8597525358200073,1.8641437292099,1.8806246519088745,1.897555947303772,1.9101099967956543,1.9101145267486572,1.931104302406311,1.9450433254241943,1.9316070079803467,1.9622037410736084,1.9754717350006104,1.9884638786315918,1.990545392036438,2.0290780067443848,2.037407636642456,2.0527219772338867,2.0770809650421143,2.0816524028778076,2.1161839962005615,2.136021375656128,2.171905279159546,2.1850385665893555,2.221803903579712,2.253648042678833,0.7627438306808472,0.7340328097343445,0.7137765884399414,0.7170568108558655,0.6976195573806763,0.7053766250610352,0.6876818537712097,0.6732960343360901,0.6677569150924683,0.6672853231430054,0.679172694683075,0.6710217595100403,0.6805583834648132,0.6737403869628906,0.6893226504325867,0.7012686729431152,0.6881586313247681,0.7299731373786926,0.6976119875907898,0.7524470686912537,0.7960219383239746,2.2003672122955322,2.1687099933624268,2.1614463329315186,2.1244077682495117,2.093611240386963,2.078047513961792,2.071655750274658,2.039133071899414,2.0328001976013184,2.0206003189086914,1.9828128814697266,1.970178484916687,1.9867444038391113,1.9636191129684448,1.945162296295166,1.931958556175232,1.924025535583496,1.9238533973693848,1.9076101779937744,1.9060771465301514,1.8969279527664185,1.8685499429702759,1.8685433864593506,1.8576030731201172,1.8544034957885742,1.8738129138946533,1.854584813117981,1.8412692546844482,1.8481240272521973,1.866982102394104,1.8505500555038452,1.8587219715118408,1.8478717803955078,1.8440158367156982,1.8334704637527466,1.8413509130477905,1.8381049633026123,1.8532191514968872,1.8597636222839355,1.8633850812911987,1.8777700662612915,1.8656259775161743,1.8751364946365356,1.8664630651474,1.8887789249420166,1.9022853374481201,1.9158074855804443,1.9111133813858032,1.913806676864624,1.9328874349594116,1.934030532836914,1.9602622985839844,1.9569483995437622,1.9608268737792969,2.00339674949646,2.0060863494873047,2.0393998622894287,2.0267627239227295,2.0527732372283936,2.0919880867004395,2.0724010467529297,2.1075186729431152,2.1435675621032715,2.1432108879089355,2.1736741065979004,2.2076995372772217,2.2366461753845215,2.254997730255127,2.2925639152526855,0.8038179874420166,0.7762719988822937,0.777788519859314,0.746290922164917,0.7417373657226562,0.7318534255027771,0.7394216060638428,0.7253312468528748,0.7467429041862488,0.7218445539474487,0.7120286226272583,0.7163473963737488,0.7359243631362915,0.7304245233535767,0.7397010922431946,0.7575078010559082,0.7593798041343689,0.7587602734565735,0.8034964203834534,0.8391016125679016,2.2547597885131836,2.233426570892334,2.206125497817993,2.160335063934326,2.1684696674346924,2.1201093196868896,2.1110358238220215,2.0863826274871826,2.078500509262085,2.0561540126800537,2.0425219535827637,2.0181260108947754,2.0104494094848633,1.9898595809936523,1.9877780675888062,1.9675313234329224,1.9666856527328491,1.9627339839935303,1.9552022218704224,1.9440828561782837,1.9321306943893433,1.921035885810852,1.8999933004379272,1.8940370082855225,1.90264892578125,1.889432668685913,1.9014452695846558,1.9001526832580566,1.8822511434555054,1.906115174293518,1.8838785886764526,1.8883004188537598,1.873433232307434,1.882898211479187,1.8606444597244263,1.8977694511413574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
